Student_ID,Fathers Name,Mothers Name,Family Name,Father_Education,Mother_Education,Father_Occupation,Mother_Occupation,Annual_Household_Income(NGN),Household_Size,Involvement_in_Kids_Education
e3c43657-1d8c-4bac-83b4-09ef2260e70f,Nonso,Onyinyechi,Onyebuchi,Secondary,Primary,Farmer,Engineer,"200,000-400,000",3,Very Involved
27cb6f2a-8da0-4097-be0f-051b1b66b5a9,Kehinde,Ekene,Ade,None,None,Trader,Teacher,"400,000-600,000",5,Very Involved
35ebd32d-9ad6-40ab-8821-2ddb45b89cd9,Shehu,Chidiebele,Ademola,Primary,Secondary,Trader,Trader,"200,000-400,000",4,Always busy
afffcfd2-341e-440b-97c7-00aab7b56ea7,Ayo,Nkiruka,Onyekachi,Primary,Primary,Teacher,Trader,"Above 600,000",3,Slightly involved
81627cf1-4394-42e6-9a58-7e8aa25d6b29,Ade,Chinwe,Chigozie,Tertiary,None,Teacher,Trader,"Below 200,000",5,Involved
e87d1c78-e7c4-41c7-8049-7b717d106c60,Ese,Olamide,Emem,None,Secondary,Farmer,Trader,"Below 200,000",6,Slightly involved
a2607723-17a0-4f49-8d01-280fd89a40c0,Ade,Iyabo,Chijindum,Tertiary,Primary,Farmer,Teacher,"400,000-600,000",5,Very Involved
0b49452d-46d4-43f3-9450-281c6c6f7633,Otobong,Nnenne,Kelechi,None,None,Civil Servant,Unemployed,"Above 600,000",2,Always busy
217d65a0-c568-41cd-9563-f61600e85ece,Chizoba,Chigozie,Chi,None,None,Doctor,Civil Servant,"200,000-400,000",3,Slightly involved
295d6fbf-430f-401d-bad4-09e2a319dcb4,Emem,Chinyere,Kelechi,None,Tertiary,Farmer,Doctor,"Below 200,000",3,Involved
b4a69f3c-8d3a-4d99-b11c-21c9bdc14f1f,Usman,Titilayo,Umar,None,Tertiary,Civil Servant,Unemployed,"Above 600,000",2,Very Involved
1ca3c448-0279-46a6-8f97-97b06d7ce3c9,Okonkwo,Oluwatoyin,Idowu,Secondary,Tertiary,Civil Servant,Civil Servant,"400,000-600,000",4,Involved
b0e6a969-e213-42b0-b1ee-dba313432e61,Chinedu,Oghenero,Ejiro,Primary,Primary,Engineer,Unemployed,"Below 200,000",3,Always busy
093923de-8bab-4e3b-a628-6bfbe767dcea,Oyibo,Ifiok,Abiola,Primary,None,Civil Servant,Farmer,"400,000-600,000",2,Very Involved
8d7248e2-951f-48d0-9e84-f058d5a804eb,Bukar,Gbemisola,Chima,Secondary,Primary,Unemployed,Civil Servant,"Below 200,000",4,Slightly involved
0ab54bde-20a0-4502-ae06-809725e97977,Babajide,Chinwe,Obinna,Primary,Tertiary,Civil Servant,Doctor,"Above 600,000",4,Very Involved
eededb07-e623-4689-9d59-cd2a4eea04e7,Bitrus,Olamide,Musa,None,None,Doctor,Engineer,"Above 600,000",6,Always busy
0a368ce7-dc57-4131-b8e1-daa7cbceabde,Ekene,Ifeoma,Ade,Primary,None,Farmer,Engineer,"200,000-400,000",2,Slightly involved
ae9bec36-35c7-436c-9b99-62c6e61fecc0,Oluwafemi,Rakiya,Aliyu,Secondary,Secondary,Trader,Teacher,"200,000-400,000",2,Involved
5a8aaeca-1a50-4ec3-aabc-25fa3fe12e47,Chibueze,Ime,Dada,Primary,Secondary,Unemployed,Nurse,"Below 200,000",4,Involved
dfed2c43-e256-46dc-8f54-86b7c7b5b2bc,Lanre,Gbemisola,Umar,None,None,Teacher,Engineer,"Above 600,000",3,Involved
bfddc3d9-9ee3-4c2a-b94d-62046808593f,Ogochukwu,Ekundayo,Akpofure,None,Primary,Farmer,Trader,"400,000-600,000",3,Involved
3c9ad14c-ee0c-4eb5-acfe-db992790cebd,Ogochukwu,Adanna,Ogochukwu,Primary,Secondary,Trader,Trader,"400,000-600,000",6,Slightly involved
ccc56569-f9e8-4369-a999-b735dd56cc94,Akpofure,Nnenne,Ayo,Tertiary,None,Doctor,Farmer,"Below 200,000",6,Very Involved
698c206f-e1a4-4e10-ad53-4dd0cf8ebc5a,Eniola,Nkechinyere,Akpofure,None,None,Nurse,Nurse,"Above 600,000",5,Always busy
ecab3301-bc8f-4d29-adea-94930658663a,Dada,Efemena,Musa,None,Secondary,Nurse,Engineer,"Above 600,000",6,Involved
696608aa-ee49-4329-884a-7b28550a1b46,Ifeanyi,Monifa,Ola,Primary,None,Teacher,Trader,"Below 200,000",4,Very Involved
bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822,Ejiroghene,Udo,Ayokunle,None,None,Engineer,Farmer,"Below 200,000",6,Always busy
28c13091-444d-410b-bf87-e362cf8d446a,Kayin,Oluwayemisi,Uduakobong,Primary,Primary,Unemployed,Engineer,"400,000-600,000",6,Slightly involved
61ee411a-1bac-47a7-b386-f7a4c991603f,Efe,Chimezie,Ejiroghene,Primary,None,Trader,Civil Servant,"200,000-400,000",6,Very Involved
787f2425-dbcc-4477-89e9-db0adf465290,Kayin,Olayinka,Efe,Tertiary,Secondary,Trader,Trader,"400,000-600,000",2,Very Involved
eb1fa9f2-d10b-41d0-b317-347038f16a81,Akuchi,Nnenne,Ese,Tertiary,Tertiary,Farmer,Teacher,"Above 600,000",3,Always busy
d20eac17-4e20-4d1a-9983-36e375d66ed4,Folami,Chibuzo,Inyene,None,Secondary,Engineer,Civil Servant,"Below 200,000",5,Slightly involved
39118497-3a43-42ba-9f0f-06cbcb9bc326,Okoro,Onyinyechi,Chinonso,Secondary,Secondary,Civil Servant,Trader,"200,000-400,000",6,Very Involved
6601ddd0-3170-4437-a8f7-ef5a060edf5b,Efemena,Ola,Olusola,Primary,None,Doctor,Teacher,"Above 600,000",5,Very Involved
11c58ef0-dd46-4c09-8752-87aa5408f9ac,Chinwendu,Bukola,Olamilekan,Tertiary,Primary,Unemployed,Doctor,"200,000-400,000",4,Always busy
59e4b671-4774-4c58-85f8-bc16f7860b50,Kyauta,Olubunmi,Okoro,Primary,Primary,Teacher,Engineer,"400,000-600,000",3,Involved
adf4e62d-6651-429e-8268-690ba43825b5,Babatunde,Nnenna,Olu,Primary,Tertiary,Unemployed,Civil Servant,"400,000-600,000",3,Involved
54c63cd8-8945-4f27-97fa-2d8dfb2ca025,Bello,Olufunmilola,Olufemi,Primary,Secondary,Unemployed,Farmer,"Below 200,000",3,Very Involved
e08596db-1d87-4966-8710-d430f071d879,Lekan,Oluwakanyinsola,Chibueze,Primary,Tertiary,Farmer,Farmer,"200,000-400,000",6,Involved
94a1875d-2db6-4edb-82de-ffccf86c2ca2,Haruna,Oluwaseyi,Akachi,Primary,None,Trader,Engineer,"200,000-400,000",6,Involved
09cb3942-43f5-4a85-bbc9-f87af668a617,Emem,Olufunmilayo,Yaƙubu,Tertiary,Tertiary,Teacher,Civil Servant,"400,000-600,000",5,Slightly involved
587ef344-6f3f-420c-98b8-e4cc1bc044fc,Ade,Ifunanya,Oluwaseun,Primary,Secondary,Farmer,Engineer,"Below 200,000",2,Slightly involved
6fb78271-504d-481f-8953-5b63ba81edd9,Olukayode,Talatu,Yalwa,Secondary,Secondary,Doctor,Teacher,"400,000-600,000",3,Involved
1d9af659-82ec-4f2d-bbf6-e16f9b3080d5,Adetokunbo,Uche,Chukwudi,Tertiary,Primary,Trader,Nurse,"400,000-600,000",6,Always busy
30a900ad-939b-462d-a645-f129629c2ae3,Ifeanyichukwu,Amarachi,Chima,Tertiary,Secondary,Teacher,Farmer,"Above 600,000",5,Always busy
6fa17735-b572-43d0-8b5c-ea6a41357e8c,Ayo,Oyibo,Onyeka,Primary,Primary,Engineer,Nurse,"Above 600,000",6,Very Involved
ce777f00-ecf2-4e76-8519-7ff4006ed6e3,Chiemeka,Ogechukwu,Eniola,Tertiary,Secondary,Unemployed,Trader,"Below 200,000",5,Always busy
f0b5156b-b82c-4074-afd5-dea589d7fd6c,Chidi,Jamila,Kyauta,Primary,Primary,Nurse,Trader,"Below 200,000",6,Involved
3270e4fa-abae-4f43-bcae-8081bdf070aa,Chidiegwu,Olubunmi,Efe,Secondary,Tertiary,Teacher,Doctor,"Below 200,000",2,Very Involved
f2e9702d-11e9-4daa-ae69-81a35d3d9e56,Efemena,Bolanle,Aminu,Tertiary,Secondary,Doctor,Farmer,"Below 200,000",4,Involved
9f871ce7-5487-4d4f-abb7-a385aa0b7b14,Chi,Chinwe,Lanre,Primary,Tertiary,Trader,Civil Servant,"Above 600,000",4,Involved
1fe771d6-d917-4793-a9d3-c2e6505cc686,Abidemi,Oni,Folami,Secondary,Tertiary,Civil Servant,Nurse,"200,000-400,000",6,Slightly involved
81d2c7de-4ce1-4b90-a669-7833b841d0a0,Yaƙubu,Onyeka,Okorie,Secondary,Tertiary,Nurse,Unemployed,"Above 600,000",2,Involved
5380b904-688c-4015-aab9-7e494f2d4796,Uzoma,Onyekachi,Ejiro,Tertiary,Primary,Unemployed,Unemployed,"200,000-400,000",6,Involved
8dedf9fb-4bb0-4f20-b27c-40266703b636,Inyene,Nwanneka,Okonkwo,None,Tertiary,Engineer,Unemployed,"Below 200,000",2,Always busy
aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,Umukoro,Ebele,Adebayo,Tertiary,None,Teacher,Teacher,"400,000-600,000",6,Slightly involved
bf85bf0e-ad64-456c-a10f-aa3ff0bbac67,Yalwa,Taiwo,Ige,Primary,Primary,Nurse,Unemployed,"400,000-600,000",2,Slightly involved
91b0e1d9-9d92-42af-ac8d-0e44e71e43a6,Oluwaseun,Chikelu,Kyauta,None,Primary,Engineer,Doctor,"400,000-600,000",2,Very Involved
d56f0350-8c45-4ce2-a7f4-8ad54d0b0d1a,Adeola,Uzochi,Dayo,Primary,None,Unemployed,Civil Servant,"400,000-600,000",5,Slightly involved
35ce8841-4973-4d6c-8dca-bfb7001a9a8b,Adetokunbo,Efe,Oni,Primary,None,Engineer,Civil Servant,"200,000-400,000",6,Very Involved
9b4e2c24-9479-41e6-8927-7d9b6e0d2648,Ime,Bosede,Olamilekan,Primary,Primary,Trader,Doctor,"400,000-600,000",5,Slightly involved
7118e364-7709-4749-927e-ecfaa79ac9aa,Onyebuchi,Adaeze,Sani,Primary,Tertiary,Doctor,Farmer,"400,000-600,000",3,Always busy
82dc4c8e-36b5-429a-acf5-e81e71316269,Musa,Ogechi,Oyibo,Secondary,Tertiary,Unemployed,Civil Servant,"400,000-600,000",2,Slightly involved
f5b78cc7-e6b3-4944-8b32-3e357922bac2,Balarabe,Oluwaseyi,Chiemeka,Primary,None,Teacher,Trader,"200,000-400,000",2,Slightly involved
a8aa7158-2b70-4525-bc67-f831cbc84759,Adedayo,Nkiru,Uzochi,Secondary,Tertiary,Teacher,Trader,"Above 600,000",4,Involved
a9f25336-83f4-49a9-88a6-39d015b52908,Umaru,Onyinye,Olamide,Tertiary,Tertiary,Teacher,Teacher,"200,000-400,000",2,Always busy
17e8392a-55ce-45db-9e87-e04ca2086977,Tunde,Ejiroghene,Ekene,Tertiary,Primary,Engineer,Trader,"Above 600,000",6,Always busy
3c20592f-c04a-46c4-b3b6-3fe1d1843324,Efe,Obi,Ɗanjuma,None,Secondary,Trader,Doctor,"400,000-600,000",6,Very Involved
ce7ae7f6-3982-4cff-8f77-a665ac3c5640,Lawali,Uchenna,Musa,Tertiary,Tertiary,Doctor,Teacher,"Below 200,000",6,Very Involved
0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,Oluwaseyi,Amara,Adewale,Primary,Secondary,Unemployed,Civil Servant,"Above 600,000",2,Very Involved
9c7c7377-79a2-4903-bbe3-3b243eae0032,Haruna,Amina,Oni,None,None,Unemployed,Nurse,"Below 200,000",5,Always busy
74962764-12a4-4ef0-84bb-b7a9d98868dd,Adedayo,Chiemeka,Chima,Primary,Primary,Trader,Engineer,"400,000-600,000",5,Involved
935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,Obi,Ade,Olamide,Secondary,Primary,Civil Servant,Engineer,"200,000-400,000",5,Always busy
624c69b6-b244-45a7-b7e5-848131c681ec,Ndidi,Funke,Chidiebere,Primary,None,Doctor,Engineer,"Below 200,000",6,Involved
25c73c44-3e75-43b4-a64f-a6637e8f8095,Abiodun,Nwanneka,Enitan,Tertiary,None,Civil Servant,Doctor,"200,000-400,000",5,Involved
e4855aa1-016b-4287-b008-05cca7f36ae9,Abioye,Ogochukwu,Chidiebele,Secondary,Primary,Engineer,Engineer,"200,000-400,000",5,Slightly involved
e2add909-c521-4f2d-9c45-d539c03f3538,Obinna,Talatu,Olamide,Secondary,Tertiary,Nurse,Civil Servant,"Above 600,000",5,Very Involved
3805f907-6cd6-4193-8746-8f591b494e15,Rabiu,Yejide,Adebayo,Primary,Secondary,Farmer,Civil Servant,"Below 200,000",5,Always busy
b227462c-f53d-4330-8dda-24ba2d06e8cf,Akpan,Dayo,Uzoma,Secondary,Primary,Nurse,Doctor,"200,000-400,000",4,Slightly involved
8eb22579-0cdb-4ca4-b6ec-bdd68498e113,Okoro,Chidiebere,Obinna,Secondary,Secondary,Nurse,Trader,"200,000-400,000",5,Very Involved
1f115b76-d92c-4227-aadf-50853fcb7546,Chibueze,Chidi,Oni,None,Primary,Unemployed,Teacher,"Above 600,000",2,Involved
76f2dbfe-cd29-436f-a222-82e174daaebf,Ogochukwu,Amina,Chizoba,None,None,Teacher,Doctor,"400,000-600,000",6,Involved
8f15ba58-fce6-4504-87f8-424daae65fc1,Tunde,Amara,Ekenedilichukwu,Secondary,Primary,Doctor,Trader,"Above 600,000",4,Always busy
c1581092-f335-4ba3-913a-7052986f9025,Olamilekan,Chiemeka,Mamman,Secondary,Secondary,Doctor,Unemployed,"400,000-600,000",6,Very Involved
d0a44432-9cd6-4852-b14c-7df4e4347d51,Ɗanladi,Nnenne,Okorie,Secondary,None,Unemployed,Farmer,"400,000-600,000",2,Very Involved
6d3ee1dc-8139-4443-a45b-712eb8225688,Ayokunle,Oluwatoyin,Abdullahi,Primary,None,Unemployed,Doctor,"200,000-400,000",3,Very Involved
722764e6-8c41-461b-a827-a1b9d4a02e53,Lawali,Abidemi,Ndidi,None,Secondary,Trader,Trader,"200,000-400,000",2,Slightly involved
dc8aee30-be60-43f7-a8be-9288e5af6e39,Salisu,Halimatu,Chike,Tertiary,Secondary,Civil Servant,Teacher,"200,000-400,000",6,Always busy
c074718e-425a-409f-b337-c59979844388,Olujimi,Titilayo,Yaƙubu,None,None,Engineer,Trader,"Below 200,000",2,Very Involved
46fde062-a33d-47af-9701-410d3f4b1a70,Itoro,Amina,Tunde,None,Secondary,Doctor,Trader,"Below 200,000",4,Involved
7c0e8cd8-8573-4793-8715-b2b9c40c5d91,Olumide,Nnenne,Ekwueme,Secondary,None,Trader,Civil Servant,"200,000-400,000",6,Slightly involved
709b7d97-464c-44af-bd3f-3799a07295e9,Chinwendu,Chimezie,Hamisu,Secondary,Tertiary,Civil Servant,Engineer,"200,000-400,000",6,Very Involved
3c07c574-4925-4af1-b6aa-e05b13d5f2f7,Ayodele,Uduakobong,Muhammadu,Secondary,Primary,Doctor,Teacher,"200,000-400,000",3,Slightly involved
e49d681d-51d8-4c64-95fa-1ab8458f1f19,Oluwaseyi,Monifa,Chuks,Primary,None,Engineer,Unemployed,"200,000-400,000",3,Slightly involved
269cd696-236c-4b87-94a0-bccb8a476a87,Ekenedilichukwu,Chima,Abubakar,None,None,Teacher,Civil Servant,"Above 600,000",4,Involved
271e3ee2-b1a6-41f1-a20e-99d33b33f3d8,Chigozie,Ifeoma,Chi,Primary,Secondary,Unemployed,Civil Servant,"Above 600,000",5,Slightly involved
6a34c854-1071-4d51-b6c5-9dacb4d7e28e,Chinonso,Bilƙisu,Afolabi,Tertiary,Primary,Civil Servant,Unemployed,"200,000-400,000",2,Very Involved
7746d0ba-8ae8-405b-94b4-a48268586eba,Adebowale,Onyinye,Aminu,Tertiary,Primary,Trader,Nurse,"400,000-600,000",4,Always busy
d5385b0e-34f3-493c-8ff0-a55c6a702e2f,Iniobong,Ejiro,Onyebuchi,Tertiary,Secondary,Trader,Nurse,"Above 600,000",2,Slightly involved
c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Chisom,Halimat,Chijindum,Secondary,Secondary,Teacher,Nurse,"Below 200,000",2,Always busy
05000bc6-b20d-4b6e-b231-1f1795863a76,Fumnanya,Dada,Chika,Tertiary,Tertiary,Civil Servant,Civil Servant,"200,000-400,000",5,Slightly involved
9360715f-c3fe-4183-a172-b725db52ca58,Olayinka,Abioye,Oluwafemi,None,Primary,Teacher,Teacher,"Below 200,000",2,Slightly involved
f1578470-0182-47c4-ba1b-58066160a6b4,Musa,Uduakobong,Okeke,Secondary,Tertiary,Trader,Engineer,"200,000-400,000",6,Very Involved
63d62a39-c0e3-4efd-8c71-e0fe5a0cdd7c,Azubuike,Aisha,Enitan,Primary,Primary,Nurse,Teacher,"400,000-600,000",4,Very Involved
d5f25073-f414-42b1-a442-9ebbda7b9095,Haruna,Abiodun,Yaƙubu,Primary,Secondary,Civil Servant,Teacher,"Below 200,000",6,Very Involved
bc10fa52-bf5d-4fdf-89c8-d2ab6b44fa8d,Olumide,Ebere,Chidubem,None,Primary,Doctor,Farmer,"400,000-600,000",2,Very Involved
e5d6f6e6-9a6e-42f5-8cc4-29038bcf53a1,Ejiro,Uche,Olumide,None,None,Farmer,Nurse,"200,000-400,000",6,Involved
45df16b6-382c-443f-bcfc-9b793875394c,Chibuzo,Aisha,Yalwa,Primary,Primary,Engineer,Engineer,"400,000-600,000",4,Always busy
638c254c-076e-4bba-bc53-08bf6f92f25e,Ayomide,Enitan,Lawal,Tertiary,None,Doctor,Nurse,"200,000-400,000",5,Involved
cc530e36-addc-4e13-ab3b-4d37560c95ee,Olabode,Ngozi,Onyekachi,Secondary,Primary,Doctor,Doctor,"400,000-600,000",5,Very Involved
d72b6108-2a40-4f12-b963-f37f67814c1f,Abioye,Zainabu,Ebuka,Primary,Secondary,Teacher,Doctor,"Above 600,000",5,Very Involved
fb10987f-20ac-4703-ab67-146a77a6e17c,Abidemi,Chizoba,Segun,Secondary,Secondary,Doctor,Engineer,"400,000-600,000",2,Slightly involved
e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,Adisa,Chidimma,Adebayo,None,None,Farmer,Unemployed,"Below 200,000",6,Always busy
a9ba5a27-907b-4e36-9786-48f864de82e6,Chidiegwu,Chinwe,Chuks,None,Secondary,Civil Servant,Civil Servant,"Below 200,000",3,Always busy
6db99102-a48b-4dbe-957d-94a106f028ff,Ayokunle,Asma'u,Akuchi,Primary,None,Engineer,Doctor,"Below 200,000",6,Involved
2e85cb21-7631-4e9d-9de9-f86322bd3388,Ejiro,Simisola,Emeka,Primary,Primary,Civil Servant,Farmer,"Above 600,000",4,Very Involved
53cd6268-610c-4373-8299-9aa40cdf742b,Chizoba,Mojisola,Rabiu,None,Tertiary,Civil Servant,Teacher,"Below 200,000",2,Involved
56666f9f-53ac-4ab9-b467-2cd9362f5e5c,Okeke,Gbemisola,Onyekachukwu,Primary,Secondary,Teacher,Unemployed,"400,000-600,000",2,Involved
473bd358-610e-4a64-a130-1617c2dff335,Olusola,Asabe,Alaba,None,Secondary,Civil Servant,Civil Servant,"200,000-400,000",2,Involved
6bebac31-d4f8-4d72-b382-1cfdc083b73a,Eseoghene,Ayodele,Enyinnaya,Secondary,Tertiary,Nurse,Teacher,"Below 200,000",5,Slightly involved
78660765-14f7-4e8d-95bc-b8d04094dded,Ugochukwu,Funmilayo,Taiwo,Tertiary,Primary,Civil Servant,Civil Servant,"400,000-600,000",2,Involved
0d557b61-8a17-4dfe-bfc0-0dc804f64d86,Onyekachi,Adebola,Adewale,Tertiary,Secondary,Civil Servant,Civil Servant,"400,000-600,000",5,Involved
39669fa7-5997-4043-b3b1-025bfff9f585,Chidiegwu,Yetunde,Eniola,Tertiary,Tertiary,Doctor,Trader,"400,000-600,000",5,Always busy
f510ab53-c7fe-439f-9190-f938a66fd7f7,Chikelu,Ejiro,Chukwuemeka,Secondary,Secondary,Farmer,Unemployed,"200,000-400,000",5,Involved
07f194f9-c115-4d6d-8a4e-5b70a6d964a3,Ndubuisi,Ogochukwu,Kyauta,None,None,Nurse,Farmer,"Above 600,000",2,Always busy
d6d7b3b8-3309-4d35-bf4d-f561f319c125,Oluwatoyin,Chidiebele,Ifeanyichukwu,Primary,Primary,Engineer,Trader,"Below 200,000",5,Involved
3d114802-2702-478b-9f0f-da8d05379ff6,Babajide,Onyeka,Ejike,None,Primary,Doctor,Trader,"200,000-400,000",2,Always busy
